age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
24, Local-gov,187397, Some-college,10, Never-married, Protective-serv, Unmarried, Other, Male,1151,0,40.0, United-States, <=50K
17, Private,175465, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,14.0, United-States, <=50K
17, Private,25051, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,16.0, United-States, <=50K
22, Private,183083, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,35.0, United-States, <=50K
21, Private,285127, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40.0, United-States, <=50K
19, Private,165505, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20.0, United-States, <=50K
22, Private,122272, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,35.0, United-States, <=50K
22, Private,317019, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,30.0, United-States, <=50K
18, Private,352640, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40.0, United-States, <=50K
18, Private,142647, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,20.0, United-States, <=50K
19, Private,495982, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,10.0, United-States, <=50K
18, Private,334026, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,25.0, United-States, <=50K
23, Private,167424, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,35.0, United-States, <=50K
21, Private,325923, Some-college,10, Never-married, Tech-support, Own-child, White, Male,0,0,35.0, United-States, <=50K
19, Private,194905, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,12.0, United-States, <=50K
20, Private,256504, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,6.0, United-States, <=50K
17, Private,121425, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,16.0, United-States, <=50K
23, Private,114357, HS-grad,9, Never-married, Tech-support, Own-child, White, Male,0,0,50.0, United-States, <=50K
24, Private,192201, Some-college,10, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,20.0, United-States, <=50K
23, Private,27776, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40.0, United-States, <=50K
18, Private,414721, 11th,7, Never-married, Other-service, Own-child, Black, Male,0,1602,23.0, United-States, <=50K
20, Private,151780, Assoc-voc,11, Never-married, Sales, Not-in-family, Black, Female,0,0,35.0, United-States, <=50K
18, Private,137363, 12th,8, Never-married, Other-service, Own-child, White, Female,0,0,20.0, United-States, <=50K
21, Private,273403, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Female,0,0,50.0, United-States, <=50K
19, Private,138153, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10.0, United-States, <=50K
20, State-gov,432052, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,15.0, United-States, <=50K
20, Private,38001, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,20.0, United-States, <=50K
23, Private,410439, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,25.0, United-States, <=50K
23, Private,322674, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
18, Private,112974, 11th,7, Never-married, Prof-specialty, Other-relative, White, Male,0,0,3.0, United-States, <=50K
18, Private,210932, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40.0, United-States, <=50K
23, Private,198992, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,35.0, United-States, <=50K
20, Private,293726, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
22, Private,418405, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
24, Private,196678, Preschool,1, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30.0, United-States, <=50K
19, Private,320014, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,25.0, United-States, <=50K
22, Private,125010, Assoc-voc,11, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,30.0, United-States, <=50K
18, Private,171088, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,10.0, United-States, <=50K
17, Private,142964, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20.0, United-States, <=50K
23, Private,203078, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Male,0,0,24.0, United-States, <=50K
18, Private,154089, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20.0, United-States, <=50K
19, Private,201743, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,20.0, United-States, <=50K
20, Private,107658, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,10.0, Canada, <=50K
19, Private,146679, Some-college,10, Never-married, Exec-managerial, Own-child, Black, Male,0,0,30.0, United-States, <=50K
24, Federal-gov,42251, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30.0, United-States, <=50K
23, Federal-gov,41031, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,35.0, United-States, <=50K
23, Private,414545, Some-college,10, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40.0, United-States, <=50K
22, Private,39432, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
18, Private,159561, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,20.0, United-States, <=50K
18, Private,192485, 12th,8, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,20.0, United-States, <=50K
23, Private,117606, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
19, Private,240686, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,25.0, United-States, <=50K
21, Private,147655, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40.0, United-States, <=50K
24, Private,136310, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40.0, United-States, <=50K
23, Private,197552, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,35.0, United-States, <=50K
19, Federal-gov,215891, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10.0, United-States, <=50K
20, Private,117210, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40.0, United-States, <=50K
17, Private,205726, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,15.0, United-States, <=50K
23, Private,218899, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,60.0, United-States, <=50K
19, Private,248749, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,20.0, United-States, <=50K
23, Private,289909, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40.680171776549685, United-States, <=50K
24, Private,236769, Assoc-acdm,12, Never-married, Exec-managerial, Own-child, White, Male,0,0,40.0, United-States, <=50K
24, Private,291407, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40.0, United-States, <=50K
24, Private,201680, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40.0, United-States, <=50K
24, Private,289448, Assoc-voc,11, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40.0,Tatooine, <=50K
21, Private,182614, Some-college,10, Never-married, Sales, Other-relative, White, Female,0,0,40.0, Poland, <=50K
23, Private,183358, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40.0, Puerto-Rico, <=50K
24, Private,117767, Assoc-acdm,12, Never-married, Sales, Own-child, White, Male,0,0,20.0, United-States, <=50K
21, Private,124589, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,40.0, United-States, <=50K
21, Private,262819, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,20.0, United-States, <=50K
20, Private,70076, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40.0, United-States, <=50K
23, Private,312017, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
24, Private,174138, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
22, Private,210474, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
22, State-gov,157332, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,15.0, United-States, <=50K
22, Self-emp-not-inc,108506, Assoc-voc,11, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,75.0, United-States, <=50K
19, Private,97189, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,22.0, United-States, <=50K
24, Private,86153, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
23, Private,180060, Bachelors,13, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50.0, United-States, <=50K
22, Private,153805, HS-grad,9, Never-married, Other-service, Unmarried, Other, Male,0,0,20.0, Puerto-Rico, <=50K
23, Private,38238, Bachelors,13, Never-married, Other-service, Own-child, White, Male,0,0,40.0, United-States, <=50K
17, Private,202344, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,25.0, United-States, <=50K
21, Local-gov,102942, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,2001,40.0, United-States, <=50K
20, Private,258430, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,19.0, United-States, <=50K
21, Private,27049, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,12.0, United-States, <=50K
22, Private,246965, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,12.0, United-States, <=50K
24, Private,268525, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,32.0, United-States, <=50K
23, Private,174461, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
22, Private,326334, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,35.0, United-States, <=50K
17, Private,207637, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10.0, United-States, <=50K
23, Federal-gov,53245, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
23, Private,343019, 10th,6, Never-married, Other-service, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
22, State-gov,232742, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40.0, United-States, <=50K
23, Private,242912, Some-college,10, Never-married, Other-service, Own-child, White, Female,4650,0,40.0, United-States, <=50K
18, Private,335065, 7th-8th,4, Never-married, Sales, Own-child, White, Male,0,0,30.0, Mexico, <=50K
20, Private,219262, 11th,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60.0, United-States, <=50K
20, Private,186830, HS-grad,9, Never-married, Transport-moving, Other-relative, Black, Male,0,0,40.680171776549685, United-States, <=50K
20, Private,68358, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,12.0, United-States, <=50K
22, Private,208946, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
21, Private,189203, Assoc-voc,11, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
18, Private,188616, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,15.0, United-States, <=50K
22, Private,99199, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20.0, United-States, <=50K
21, Private,188923, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,55.0, United-States, <=50K
20, Private,39477, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
23, Private,359759, HS-grad,9, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40.0,Tatooine, <=50K
19, Private,44797, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,15.0, United-States, <=50K
24, Private,230229, 5th-6th,3, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40.0, Mexico, <=50K
24, Private,163665, Bachelors,13, Never-married, Other-service, Own-child, White, Female,0,0,40.0, United-States, <=50K
17, Private,171080, 12th,8, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20.0, United-States, <=50K
18, Private,173585, HS-grad,9, Never-married, Sales, Own-child, Black, Female,0,0,18.0, United-States, <=50K
23, Self-emp-not-inc,409230, 1st-4th,2, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40.0, United-States, <=50K
22, Private,416356, Some-college,10, Never-married, Craft-repair, Unmarried, White, Male,0,0,40.0, United-States, <=50K
18, Self-emp-not-inc,213024, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,30.0, United-States, <=50K
20, Private,116830, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
21, Private,202214, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
18, Private,151150, 10th,6, Never-married, Farming-fishing, Own-child, White, Male,0,0,27.0, United-States, <=50K
20, Private,181761, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40.0, United-States, <=50K
24, Private,165474, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,39.0, United-States, <=50K
17, Private,295991, 10th,6, Never-married, Adm-clerical, Own-child, White, Female,0,0,20.0, United-States, <=50K
21, Self-emp-not-inc,103277, 12th,8, Married-civ-spouse, Adm-clerical, Wife, White, Female,4508,0,30.0, Portugal, <=50K
17, Private,216086, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,30.0, United-States, <=50K
23, Private,636017, Some-college,10, Never-married, Other-service, Own-child, Black, Male,0,0,40.0, United-States, <=50K
22, Private,136873, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
21, Private,136873, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,10.0, United-States, <=50K
23, Private,233711, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50.0, United-States, <=50K
24, Private,239663, 10th,6, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40.0, Mexico, <=50K
18, Private,141363, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
19, Private,272063, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35.0, United-States, <=50K
22, Private,175431, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20.0, United-States, <=50K
20, Private,157541, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,27.0, United-States, <=50K
22, Private,39615, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40.680171776549685, United-States, <=50K
